,BR,BTH,BPH,BMAG,UNIX TIME
19756,-0.15368449958833016,0.4846972679324259,0.13004073042089476,0.5231183928295084,833563074.359
19757,-0.1448180861505419,0.4817417967864965,0.10935243239938877,0.5172074505376496,833563098.359
19758,-0.14777355729647132,0.4580980276190611,0.2039275090691304,0.5231183928295084,833563122.359
19759,-0.132982786724087,0.39303801409563494,0.20095176660528705,0.461006993976835,833563146.359
19760,-0.14775865191565224,0.43441043663201756,0.13002761368577395,0.47873803220671324,833563170.359
19761,-0.15957934406890442,0.4698725130917741,0.22163797787347833,0.5437518390496002,833563194.359
19762,-0.14775865191565224,0.5201104547430958,0.23345867002673054,0.5880794346242959,833563218.359
19763,-0.15662417103059137,0.4994242434749045,0.22163797787347833,0.5703483963944176,833563242.359
19764,-0.15662417103059137,0.5171552817047828,0.2866517847163653,0.6146759919691133,833563266.359
19765,-0.15366899799227832,0.49646907043659144,0.2925621307929914,0.5939897807009219,833563290.359
19766,-0.16253451710721747,0.5142001086664697,0.36348628371250447,0.6501380684288699,833563314.359
19767,-0.16253451710721747,0.4137242253638262,0.41667939840213924,0.6087656458924872,833563338.359
19768,-0.1063862293792696,0.4137242253638262,0.42258974447876535,0.599900126777548,833563362.359
19769,-0.08274484507276525,0.44918630182358277,0.47873803220671324,0.661958760582122,833563386.358
19770,-0.06205237371802002,0.39890811675870014,0.5200579892557868,0.6589371113865935,833563410.358
19771,-0.04136824914534668,0.39595324181974684,0.5289226140726468,0.6618919863255469,833563434.358
19772,-0.02068412457267334,0.35753986761335343,0.5643811133400868,0.6707566111424069,833563458.358
19773,0.0029548749389533345,0.32799111822382016,0.5791554880348535,0.6678017362034535,833563482.358
19774,-0.02068412457267334,0.2718484943837068,0.5377872388895069,0.6027944875464802,833563506.358
19775,0.0,0.23048024523836008,0.4639153654156735,0.5171031143168335,833563530.358
19776,0.017729249633720006,0.15660837176452672,0.44323124084300014,0.47277999023253353,833563554.358
19777,0.014774374694766673,0.12705962237499338,0.31912649340696014,0.34276549291858677,833563578.358
19778,0.05614262384011335,0.08864624816860002,0.4491409907209068,0.46096049047672016,833563602.358
19779,0.09751087298546003,0.014774374694766673,0.32208136834591344,0.33685574304068006,833563626.358
19780,0.10636476652263417,-0.0029545768478509496,0.19795664880601363,0.22454784043667217,833563650.358
19781,-0.14181968869684558,0.07090984434842279,0.08272815173982659,0.18022918771890792,833563674.358
19782,-0.4313682197862386,0.1950020719581627,0.13000138130544178,0.4904597567432576,833563698.358
19783,-0.4845506030475557,0.14181968869684558,0.2393207246759269,0.5584150242438294,833563722.358
19784,-0.5170509483739162,0.005909153695701899,0.28068480054584016,0.5879607927223389,833563746.358
